height weight
70 181.654476895338 76.0143312970478
71 176.107750399364 81.5218356362299
72 179.859057175825 71.9699797559628
73 177.304144336419 78.6603366538508
74 176.083196643048 99.670164953585
75 169.134946607632 66.8385104675724
76 182.581305236876 87.4566371211351
77 186.555727425442 77.6930713677865
78 178.890974249431 75.9965810627102
79 168.077758255834 69.4527576159512
80 168.68212063561 70.6226430862676
81 179.559486853514 71.030185780537
82 182.761244177693 83.5759570421195
83 171.889129933669 81.9198645331053
84 187.98470665605 88.8088351629658
85 179.850092576871 64.3841782049177
86 168.409700888679 70.0764067722214
87 169.828557788889 82.0660779892874
88 188.373889959486 111.13530505699
89 175.278718994777 68.5719425408189
90 169.770955222824 67.4117568506856
91 173.643711139817 79.1151786082991
92 176.199449267961 71.5669082773359
93 172.780137241105 82.0660268353795
94 187.344704321656 91.797115602831
95 180.447588572297 79.8686876105779
96 177.562250500629 82.671281013846
97 171.094070673625 75.9306469029596
98 174.458570185991 84.6130947496528
99 170.59835993681 77.7531659960218
100 180.203059952876 84.5849344030693
101 178.238634553515 71.4351492233613
102 179.778778326452 77.3546681834773
103 183.81948593391 73.3073452933266
104 182.571618282996 98.766591984543
105 177.807772653752 83.095471277191
106 172.57673071634 78.210650934856
107 186.085569512385 92.3557038360035
108 182.86877341696 106.177631205053
109 185.657698435156 97.153600451251
110 182.740333638141 92.5987550796634
111 166.642340549867 76.8445966568259
112 170.005679607806 86.4094673238282
113 186.846900529381 94.3645262368327
114 177.142833518444 74.3531427463787
115 172.621582034379 65.2614927266267
116 183.91922758046 84.5728475665896
117 172.376721280325 73.4597473239889
118 183.335936988855 97.4839867608691
119 179.571272097779 86.2335824575652
120 191.8148468969 80.065485342977
121 188.83014981499 94.1758358045028
122 183.371582549839 75.4896006012297
123 176.905386249412 81.7336387808965
124 178.197931301626 79.5739100036988
125 178.932278614824 82.8161898310783
126 174.842077183968 76.9753566942695
127 182.337739709897 95.7402421984063
128 171.745548579127 79.6000814996003
129 169.761969346242 78.5948510200538
130 180.733614253436 82.476375441276
131 179.589626582587 96.133888617922
132 174.825122661768 73.3360297459735
133 182.591985329445 90.1498740020304
134 175.316378139959 68.1123422249375
135 179.314703739366 76.3527550914616
136 163.262620050169 62.8894570388169
137 184.730291433321 94.537953090331
138 174.613726307055 69.5592141393284
139 174.748728913247 81.4558005680865
140 179.398059971633 80.2620477643791
141 166.554086182726 58.7242826566716
142 181.725482839109 82.0654818734416
143 185.529961160199 94.844226489372
144 175.301329288589 91.1766543593202
145 184.02781273818 94.035023216737
146 181.608747131138 83.3006292296687
147 176.058946041884 74.5525436108867
148 180.066384243755 79.8659897719697
149 174.896586765684 74.7961082339476
150 166.214875241616 77.7616399516083
151 174.511983070895 64.5830108598663
152 179.509975099147 70.219600504718
153 179.984023514121 77.5488422253582
154 179.880058723459 74.2959233244283
155 169.274317152107 71.4352147138952
156 186.313738884035 84.3976454351859
157 177.082724468884 75.8164581433977
158 167.075685533986 82.5060265761535
159 176.535205238965 90.1122546408746
160 188.569293260863 104.882770078724
161 175.062692861668 73.9551598803809
162 181.018416199544 94.0920188336976
163 182.841581814025 91.4979924262823
164 171.408444900258 67.275585212754
165 174.535351885451 75.4888054374579
166 176.711794170223 70.9972518489782
167 181.915409028004 95.4478051554905
168 180.845179615768 78.1529305661306
169 186.536390500006 84.2394099287335
170 174.08596913231 70.9807195563825
171 177.065587430298 78.2574510644795
172 180.387124607501 82.310293261922
173 181.530833571011 91.5831381984031
174 174.492120650717 83.667000382823
175 176.440939624686 66.4714904583462
176 186.190074761055 73.798926196685
177 186.107419783277 93.9041964205525
178 180.398361964107 93.6812928374117
179 168.068659062006 60.3762729522312
180 168.706900031493 61.2296301133054
181 177.456362347166 66.210482729388
182 170.125686157285 66.7624967814409
183 169.482005013678 69.5662387717246
184 186.711233181849 87.9381510418027
185 169.642366869339 79.4294645285693
186 177.288162707897 93.2379017462981
187 183.636670320514 89.3023531034298
188 179.874465413229 88.427955128365
189 171.034809231708 59.4473339757978
190 176.650520523546 85.9861381425698
191 186.228762062492 86.829471233626
192 173.871980187481 72.8359755714838
193 181.222823847202 93.8079650547332
194 178.39078533063 55.0642819648425
195 164.123082114359 55.674687589416
196 177.581023357901 64.4786094106718
197 182.196913653091 75.4349923995691
198 174.857778594826 91.2794038202757
199 180.181409757069 82.168618835812
200 185.642096777372 97.0015923749968
201 177.269650653177 77.6880990569948
202 174.9558675838 89.7750340965425
203 180.230458147137 80.6218960930554
204 171.451030395195 74.4209540019833
205 180.009694937391 70.8965548583296
206 181.631317609291 97.107333811269
207 173.018859244714 75.7137637765545
208 190.782043357577 94.0457255767266
209 175.062920082377 90.6750955093873
210 183.836829240157 84.833354111271
211 173.946707859463 91.9015340881833
212 181.881970867777 79.5782104198003
213 169.566013133795 80.5338422571807
214 172.482547796153 66.929466442824
215 177.602442088992 79.2906458660784
216 178.757040980919 77.1694445723409
217 181.54483137986 56.0786634006776
218 177.958033461486 72.3223179950467
219 176.00562690756 87.7943192187296
220 177.435175607521 88.291607253198
221 176.10561309926 82.7500301172056
222 180.39033448533 84.801924115284
223 183.844475237146 81.6170308372674
224 179.762075441738 78.6872956120804
225 184.402147785365 85.5126776132437
226 178.495090876761 97.5560543747146
227 176.16352471131 81.7114183357262
228 189.658818580916 96.1883716109834
229 181.69954738528 86.0891447771763
230 183.841448229424 90.4143172189765
231 173.195460526914 62.5886075879576
232 178.689855773403 71.2345485959896
233 171.367547671357 65.896795250313
234 166.266558163211 77.344634344381
235 178.684579365875 74.4436510951337
236 176.107617265094 83.3305893967112
237 174.532046329907 87.9981181371613
238 185.59566364016 107.370813581093
239 180.506126070582 96.1301416910188
240 174.374022910205 68.4460540641956
241 183.661952796089 84.1902782986231
242 184.613682581562 96.769437557331
243 180.802004122722 98.9435889810704
244 174.254036400581 80.4210474245982
245 181.14995747478 87.3888266894419
246 178.186013472879 90.3299758266477
247 183.871583150027 77.6427923054049
248 181.776958608541 97.925953501171
249 178.352382261374 78.1993709599317
250 172.416651760022 86.1274839809715
251 171.672184830284 76.3035354124662
252 176.361943329677 71.9577508146659
253 181.39112468264 83.256697766625
254 175.318613475145 65.2180282610302
255 171.592345422006 62.7731075022645
256 181.185704256048 89.3768200475628
257 173.310363009684 72.460574517606
258 172.995119700237 77.4859262454734
259 175.396981027455 84.0555004261273
260 178.110880399869 78.330684570169
261 178.494940117447 85.1380085653757
262 175.588695206789 79.169212606701
263 178.290989892024 81.2982055807334
264 188.766440300079 85.4387847753173
265 184.046825532309 96.6027120487475
266 179.463437751748 76.2025619110017
267 171.446940593251 55.5734220482532
268 173.44684357843 62.6616414746284
269 181.852590878554 71.7166645420597
270 179.907751063492 96.146945920979
271 182.839438055462 97.7162885507096
272 179.35190943044 76.5160392376468
273 192.36940559304 90.8506788143805
274 179.116634967003 84.5561679577033
275 172.967545569484 79.055853458265
276 186.649444526183 77.1512571808094
277 172.45761654151 78.5031189986657
278 178.855972763145 93.013688603841
279 173.861697703246 83.8196414889546
280 169.405302534325 65.8509475414015
281 184.185420765917 83.4012664375732
282 172.294296739343 62.7757759196406
283 176.943779641744 71.0430053229305
284 180.525981782901 54.3609696713586
285 175.701545756663 74.7585880385793
286 184.093723458212 71.947968762132
287 188.540402997576 88.888323084706
288 168.059943459535 81.4810312158606
289 166.226855682713 62.6798611721622
290 182.828404518085 75.1100931886792
291 170.929980322199 66.6984630739962
292 186.456269254295 76.4707152909393
293 180.014176212001 86.1762269237738
294 180.689266312557 83.9517547770918
295 179.236107533414 77.630512838063
296 180.033264836113 76.8321724101513
297 181.826512085162 81.2427829251446
298 193.309931330703 103.24441443651
299 166.055146382941 62.6676067562875
300 183.963724696768 93.3030806814948
301 177.35354898641 82.7935363446385
302 166.730813970855 63.3148715542138
303 197.283167691893 102.667643969154
304 173.244849883958 74.3019678277653
305 178.580779918782 88.6758835757383
306 173.660505693948 64.7295306580095
307 180.843532050465 85.659821010577
308 171.099316952716 68.2719208838683
309 183.182652540511 80.6076735194051
310 179.146065308272 76.7628946731221
311 168.663331427047 80.4394156415437
312 172.989604248211 84.100638236475
313 183.153975948663 79.1905829815876
314 180.81729804287 87.2205835233528
315 189.529463284135 89.06060740332
316 184.38100212987 98.1983762951032
317 183.58854301505 94.2490453541775
318 180.214020885351 91.0686539084897
319 171.523679326288 77.752233131497
320 173.043119290082 85.4228035450437
321 180.578934666913 84.6393522431018
322 178.211544122614 66.1486625783198
323 187.665381089955 69.7034273678616
324 177.72058725283 66.1348173964286
325 189.335499474047 95.9598289423584
326 181.188539741465 67.343699187536
327 180.363685699321 64.7142745600036
328 175.104199983962 88.3384973032595
329 179.963062916354 82.8238276688307
330 181.757339752972 76.1059549784418
331 171.554885546607 79.1707505336648
332 176.073726892 63.1848586798168
333 171.497632418993 72.2621633639285
334 184.648166821289 95.1751627786303
335 175.291001530503 64.5334500299059
336 169.987208167484 60.1181461252349
337 186.290783686481 88.44249001539
338 177.200593369397 88.253776638082
339 180.528282189697 80.7556094361023
340 173.204321216273 87.8274861600214
341 172.228748155454 70.4490552227952
342 170.140560621194 60.8384680580113
343 169.961604300143 68.2255740393256
344 175.286764990353 92.550379296834
345 176.750522913222 70.2957540408024
346 171.799527201882 73.6913291682903
347 177.868094210982 70.7209249633739
348 189.671269312397 99.927954185606
349 179.130005898221 78.1843925675952
350 180.937572884505 82.5744972284538
351 182.892262886031 92.8320902947546
352 182.966025587519 83.5445203939297
353 178.276846415773 77.2216819215748
354 179.107204218356 84.6518382706597
355 181.105389500042 77.7892772923023
356 181.667883349642 72.9078922787988
357 176.423750301837 80.9601506951573
358 184.550521444539 90.6224967094502
359 181.853220417693 97.029659119981
360 170.967708278568 65.0856600476975
361 179.589071149718 81.2305968132317
362 175.184413014516 70.9791349529466
363 185.682105937423 95.3062700493287
364 189.904972482221 91.460556240521
365 177.885718999216 65.6541631957152
366 188.864926200013 105.822818855791
367 179.428147602291 90.513469417588
368 178.871791904773 72.8355428570594
369 178.676377352152 90.0462633537742
370 186.02514822615 87.359976700997
371 172.84417869669 66.5676757162678
372 182.750778622642 74.7268888961257
373 170.740150075686 83.075769945515
374 176.962124101709 55.9890677815772
375 177.081207061649 76.5167068248473
376 181.083490324768 77.3688600965274
377 173.625917450324 61.9038912977183
378 175.976201684118 85.9107983809143
379 177.104771787556 75.10420880408
380 179.25830215776 77.9921697824879
381 165.890906564929 79.979994518962
382 194.295592217622 93.5760145962654
383 179.657970927679 77.9293971522786
384 183.642423622293 86.3941054969998
385 182.996471182171 88.8204953144832
386 178.492173280062 74.9802082265036
387 186.602877894043 88.6162238364126
388 167.972385685028 69.3956939042891
389 178.081151585774 75.2033713848657
390 167.992202734957 74.5478876000914
391 180.642600049887 82.1716814172214
392 182.137216127956 73.2765637820607
393 176.264496282368 67.596807631204
394 180.073202803168 69.17781558362
395 170.637403264541 72.6834172762461
396 167.90962472067 81.180614390228
397 177.585523167979 83.165629814438
398 193.52979413725 78.8382336233476
399 183.378003823585 99.7338914126706
400 168.37507643651 74.798184774941
401 175.70212279236 72.6482854656996
402 173.545044639275 80.8867459549055
403 171.386335622298 60.6248375257157
404 179.855078327013 77.2590528010325
405 180.161598719103 76.1760328008314
406 169.235943232996 65.5635381665085
407 177.924524978322 69.0822555553219
408 178.077934033829 64.891900728484
409 184.106913012949 85.745742781089
410 173.729627370087 54.1308060945177
411 183.047033533737 71.9523692010252
412 173.574487993161 65.0792244817209
413 179.192165112194 76.1716973866736
414 183.308539316945 80.1381443858802
415 177.619861352228 95.9978041981773
416 176.247753498561 70.8312012047657
417 180.92869755697 86.980799423389
418 167.91676012391 75.8463639119845
419 170.430494227914 91.2065387117501
420 179.273272465816 96.1013409038112
421 178.678871363112 84.5363078178004
422 186.833106514203 104.605387219029
423 185.720098635178 79.116170812687
424 173.431222477199 77.4455615229445
425 184.290460704859 96.836415740765
426 187.208940240217 82.3272091706222
427 182.758397934984 75.300385826414
428 172.292705312213 76.9830060265791
429 182.669155604921 98.1022454501933
430 176.854641367335 87.7770664014239
431 184.816442665431 89.8992655496317
432 181.846125047127 90.5276408045295
433 179.478420235452 81.0462487607405
434 174.772119337188 75.9963862406464
435 177.511608975423 70.4479267860121
436 175.329027313098 76.4873306880055
437 167.625277536162 65.9489433298195
438 181.242461442595 98.2619425916401
439 175.851162989504 74.02704637893
440 188.977306451857 90.7959608044105
441 177.372558966949 73.052380792309
442 179.331985929494 74.1482736469159
443 179.127265761033 74.1976535475653
444 180.929726657113 65.7490076780457
445 184.580995097421 74.7094212394602
446 172.491873569376 83.1652140699805
447 175.387144601188 63.111251995721
448 181.444707518475 62.5205052782156
449 171.980329703152 71.4808505635492
450 173.481875479818 75.2665137002695
451 161.01750063597 64.6983196285341
452 165.36510271611 63.5530244224706
453 185.025569986794 89.4291930012115
454 171.444341501465 68.292310204727
455 181.249299612009 87.324181963643
456 168.857256642775 71.2567910311411
457 178.934963713071 57.4601180228777
458 174.827889625321 73.625575275562
459 187.179066382356 84.4189733389816
460 196.832427871378 91.8736137059775
461 178.758028663246 73.7697233663263
462 176.867914033424 66.5563159189357
463 181.854579539748 74.0221831334791
464 166.056460487543 83.6755472732193
465 177.641288528946 84.1266424794542
466 188.025114798256 98.7123147742556
467 179.686630621527 75.8646772404889
468 185.925074000247 93.2754876444481
469 183.330573859789 94.8435097877677
470 185.816463027607 92.8268304676906
471 185.66567945475 92.6572946103004
472 170.190827269205 78.3859607047808
473 171.101862794316 69.903860568195
474 174.772945395697 104.285552041012
475 169.920494439982 65.782659209317
476 176.508735428352 89.7068443452139
477 184.035911232529 90.2755738403882
478 179.37807288705 76.3161065171725
479 170.996937446588 97.002840769534
480 176.907107436846 87.8388340471937
481 175.592233084937 74.47893159692
482 168.800808912483 80.7223665110592
483 180.996406545281 85.7395506862779
484 183.89876107541 87.046130492621
485 170.013642071379 81.6148776721061
486 185.83785410991 88.1771800567462
487 173.302306422175 83.4256249910107
488 178.233926198259 97.2043527594563
489 167.253076888141 82.676901631105
490 179.824980323274 83.2334325768084
491 181.673209148085 84.9942935984212
492 171.699508356614 87.3393095941037
493 189.761233778811 94.1364429152722
494 180.361050369313 64.2522887517236
495 183.74779244081 86.7377415483606
496 177.016146734641 91.0451022858446
497 172.219386728972 75.2547216871836
498 175.49440468984 53.2336008270737
499 182.545839481026 71.113072463687
500 176.950407129793 88.9710378875771
501 177.329759309346 93.8394080090536
502 166.186843929905 79.7426422389723
503 171.001085261726 60.5191554838974
504 181.827789280317 72.9338803022149
505 169.950550331421 70.2457363234977
506 171.725192737899 78.3688158419267
507 173.012694691203 63.9357476646864
508 173.550787724571 57.5687421880575
509 173.453015687955 78.318551578196
510 170.7707628151 66.4798289039072
511 179.777947092977 78.2922647826082
512 177.518956580537 82.455049529171
513 178.88635891716 79.235928931888
514 173.618232175856 79.9990822208451
515 174.338435754068 86.9760592798833
516 169.365347623965 80.6877510197492
517 172.168228928495 77.8421900438018
518 175.183155604989 72.702885987503
519 184.660604097221 88.9944513031111
520 169.199090055138 63.552630297265
521 177.147512075264 71.7957282339833
522 183.326866384747 74.6922676803435
523 176.792017938929 74.872669463152
524 167.803209054492 65.1824888940452
525 171.026133787456 96.446082188241
526 169.651251610152 61.9875834666386
527 182.869172974274 94.3823371881808
528 176.963533776567 82.3286774553877
529 170.487705944491 69.2783343727798
530 184.27638155668 84.1323412166068
531 177.294771743515 81.2419143527802
532 186.166015611105 80.8251329533298
533 180.615915132778 75.8501277334008
534 188.622818131713 92.8643966918349
535 164.906102398935 65.0415849842138
536 171.904461484077 60.1208517051984
537 180.469091846915 58.2775505973026
538 172.800484623771 90.859681971467
539 180.905101025185 95.6961516794366
540 186.679962514299 83.9888291512169
541 173.687717899501 100.799814745115
542 179.805972146141 87.3917604166087
543 174.36958346377 65.4777244253673
544 172.304806758554 69.1681311966021
545 176.831191822812 71.4243389362582
546 180.661714905842 94.497387251162
547 190.04504641895 97.6599070276163
548 174.866736152868 69.4172334913257
549 177.098642721768 91.0654269209303
550 184.530373771952 82.804131647149
551 173.901470980493 83.5801344045966
552 179.260217986759 89.244351094393
553 175.278031202755 85.657529459195
554 170.943600973909 44.298651335637
555 170.352508286427 63.067801616631
556 185.343487435137 89.8495986466527
557 188.603514862519 89.7087884637998
558 184.116391617216 88.5937211980073
559 182.557335119201 78.680423963035
560 184.050103285307 89.1989521919159
561 173.908937434435 74.773691522301
562 186.175553166281 89.1668895995394
563 176.232138997406 88.3801477003441
564 167.982392767332 79.1101782153491
565 183.143106215679 97.0351235607764
566 183.437340266098 88.1437937257395
567 184.009331898325 89.8675908293813
568 184.864095305439 93.6889054816503
569 181.321608637499 89.8200916050914
570 175.38170013551 87.663014498805
571 172.654788282958 67.654264796315
572 176.804926614668 92.6940480398168
573 187.789471197697 84.143924727988
574 178.998871426243 78.997622653347
575 173.477462826261 78.9829203061209
576 177.032134495786 85.5825905926747
577 164.615238053669 80.6161906379974
578 182.414454638972 62.5203279501243
579 182.920597780412 89.2808470748498
580 174.728342848739 85.5423036273781
581 178.171270661948 84.7015595735074
582 187.739137173849 86.429384271359
583 190.308726170643 93.893763497853
584 190.397769632677 94.9197908115468
585 171.423856016226 88.461042959008
586 179.103525089692 78.5614991600413
587 166.053063251955 67.0801745485085
588 183.752470852705 89.339076988012
589 169.418946940574 78.6574635033425
590 179.85237450374 90.2596420047757
591 184.783126060387 81.4621456974514
592 182.801822180544 106.623422479914
593 177.744395518643 69.8065869619179
594 180.618531576577 69.8939081705083
595 177.511830872329 66.830335465096
596 184.084099597075 79.7178544897248
597 178.646901305867 74.7316809924043
598 177.221316397942 64.9956612277013
599 181.419740868595 89.2445924920352
600 168.223254373584 64.3429056059306
601 172.31500704732 75.8847395143384
602 170.780126451937 72.94570212438
603 171.869406759063 72.3831375392156
604 181.434481001596 71.3398861845052
605 171.739082088355 70.631464197892
606 181.783729626058 87.764023389742
607 182.412208038192 79.9648392895255
608 181.559037620569 75.5123484736432
609 180.905378217815 65.5451226041905
610 172.663573578777 79.2309321254322
611 181.568559341332 91.9239799703402
612 183.560473226987 99.5977372028281
613 177.533241740732 90.1217301136146
614 182.25673849891 90.6352682299573
615 176.919594133259 78.5789137775273
616 176.874209563036 67.7528309534841
617 184.726655789519 83.9035242558508
618 173.530556135054 85.0230557840285
619 184.587356728877 91.1171272856317
620 173.487467008016 58.1240596378117
621 173.940608173354 71.0194396194301
622 173.656166888504 79.8117473321126
623 170.566021019883 80.0957268051848
624 166.193235598172 72.2466308453312
625 160.273464247452 68.0962060420451
626 181.584758049378 101.887218265157
627 173.141035548392 71.6276305831627
628 179.59616032805 80.7103620533506
629 179.222171809272 86.9002257142
630 183.090898507659 94.4002633632867
631 182.635592919362 96.0242615236366
632 177.678715854676 79.8991466589557
633 169.402505800157 76.25380391334
634 169.386477393274 74.504060521169
635 176.698360435755 87.217338529445
636 179.347247844266 88.563642558972
637 169.712382808121 69.909581182867
638 173.617248423903 67.9640203753063
639 160.37401982554 67.5344150086909
640 182.84850965899 85.7865440059602
641 178.204137009416 68.9872572892839
642 174.037168227584 70.4741340866408
643 180.471681075907 67.1176169063093
644 174.735634861135 74.8734324337621
645 184.127228129769 96.1949022865477
646 169.788398684765 76.42443795669
647 178.078220968698 79.499501151344
648 179.877600266064 68.1439597782148
649 182.874549344013 87.481623126166
650 186.064574631311 95.1508866598802
651 176.329277037048 88.6406410717642
652 177.206530962092 72.0564767201611
653 183.676477312279 78.9097753793086
654 184.74161846701 92.332635086649
655 168.589566969625 57.4225266468648
656 182.678829562241 90.0541563648174
657 172.673974758602 81.1629689859131
658 181.889747703573 86.0869490024785
659 171.465957129382 67.241613010295
660 178.274174749214 95.0146502200775
661 176.163652610528 94.5930802872088
662 180.297674909988 87.9120983716174
663 176.716769190442 79.6259148287603
664 175.193922519542 84.429638238
665 181.755208590736 91.7496732226547
666 179.623440490925 82.4562601861717
667 181.914007458303 83.5818292381402
668 179.058518407495 73.9032733007518
669 177.878240393696 82.5783943856318
670 175.817897325961 58.1086318288602
671 180.361744392518 81.8067057601432
672 182.431023790357 105.173079657074
673 168.498669967054 68.2946572729862
674 185.681172863034 83.8376229129152
675 186.851085886321 77.8276713292299
676 177.544122156557 77.8391266006211
677 172.654233419292 69.9845285889326
678 170.24200364078 67.9239590426445
679 179.95084413565 78.9632735555536
680 177.85369556981 98.2005768195325
681 182.226936952163 89.900198032343
682 182.103241629993 85.6890394193843
683 175.636714842224 93.8556574600053
684 174.216989215035 94.2983093660362
685 178.922866769066 83.3225319439064
686 168.003072329678 76.945330571217
687 181.118441585651 80.6329135512459
688 181.844741798584 91.0348431713207
689 177.655739231213 71.7217293327167
690 171.623584975205 56.4176553682164
691 173.204720452238 73.31826273739
692 175.07529647499 77.7789554369014
693 189.019823029 79.4952268104289
694 182.569267690239 75.455063237518
695 174.84742729155 70.2582160541195
696 174.201595368743 82.3926483561124
697 167.330961329932 64.8123400547878
698 178.453371582347 78.940801558142
699 173.439854947202 78.7498649309563
700 176.13309466671 79.6605671726695
701 186.251817002977 83.5747465797124
702 173.857071116899 89.8862669753682
703 166.094493909854 70.3295788529958
704 182.76356919308 79.2084477930337
705 179.624841709676 82.0079495569235
706 181.811203271184 94.6728590462034
707 182.680450183758 78.778111239377
708 180.201731299585 83.7122395351602
709 183.581708960802 83.3663931662092
710 170.672229444929 67.0921443648478
711 177.117499612563 79.262751805988
712 183.399074702069 97.0447737733173
713 185.532629055876 88.3965939514901
714 180.729851573313 77.1103489359854
715 183.034315155454 83.4769446181235
716 174.465496825924 73.2405735419716
717 177.663255483112 85.0711445543606
718 174.462130424375 75.994841059668
719 170.874465974678 61.5225620296039
720 184.596781803465 80.4760138613338
721 182.582975031467 90.316036047875
722 171.491262508536 89.2571060612408
723 168.207162363689 58.9710415225725
724 177.38653557188 70.8494118277473
725 173.323920627696 84.2329774663807
726 176.760582458033 80.4559022965811
727 174.609903357155 75.0408857209064
728 175.10976005996 74.1816672053617
729 171.989825892355 69.9909393162313
730 177.577568781993 75.8452710664487
731 177.727272727718 79.5713265113092
732 177.979336015447 72.4776812372072
733 186.695495758011 86.4372774261504
734 171.328550568985 65.1822971433632
735 182.728664292861 88.7317914880095
736 177.022740927739 71.6713826314569
737 172.589710860327 74.7536184136932
738 180.285161249638 84.286521094271
739 179.233108473768 106.643525704194
740 181.981474112219 90.1619059356161
741 175.317975577654 78.5074186530139
742 183.619786530772 78.7090656385747
743 171.741633329921 68.4620399218498
744 178.45903095315 83.756935000116
745 172.642254184422 68.4825994558686
746 186.16269290206 94.3485203656287
747 180.113001207891 82.8650944387914
748 179.719408653455 64.5519481493531
749 183.370145388947 82.4652876861372
750 170.864302912021 62.6667344235191
751 188.062889834031 92.543750861585
752 186.927052702437 92.5889267534472
753 181.156277123671 85.6278614527813
754 165.82176776904 67.8848021193287
755 175.143158752732 94.95574357505
756 176.965861581335 84.8280254951594
757 184.427849585171 88.3675075932217
758 176.334770283818 79.170141401085
759 177.845985512095 88.7201720270162
760 178.401071455014 57.7643634767606
761 172.795240705384 66.4914242331992
762 162.97672801908 69.4681296752639
763 183.558730109651 75.7507786853816
764 174.324890262403 67.5233247797632
765 171.750192392065 55.005699774712
766 180.380055570024 96.0850829927207
767 164.185782109336 48.5865174087588
768 170.860512269854 75.2308510493926
769 173.573522742018 72.6137649577863
770 177.940424226477 62.7885676499358
771 170.700936216876 69.9865201745059
772 167.098956026813 62.5723866278392
773 178.170027707694 74.5784649020924
774 183.607881591151 86.2205733121268
775 180.507515912098 76.1006970845277
776 181.525303422327 71.7747873875512
777 177.374988486751 90.2756532716574
778 180.439569679947 78.8860548455412
779 176.585567007391 89.8849024649027
780 180.15459265921 70.8974249675977
781 178.673236817488 59.6221954214694
782 180.226305520139 84.1855517584557
783 172.975638884854 75.7512808360987
784 172.847000697915 101.798439621408
785 167.914965204157 65.5397790276146
786 172.933118593836 67.4791779728502
787 176.393131787522 81.7511184213689
788 189.129259162132 73.5948340824053
789 181.022094295029 93.4871617282014
790 176.890987179663 75.2238789106303
791 173.906296673219 83.0113139604925
792 178.943725364 91.684714768278
793 172.150704783229 63.1884717065576
794 183.412412950286 58.2109366131989
795 167.914054950678 72.7134664323227
796 180.32481033286 82.5602524684404
797 179.208665807957 80.93822470373
798 178.128872616684 71.0938540397248
799 166.485740035878 75.9891552671318
800 178.031690123668 76.3241795295533
801 169.28130245823 77.6888133366904
802 165.82266463591 74.3037235653837
803 187.076681211002 90.8970972921953
804 173.835292227391 81.5322634252592
805 174.517616260421 79.7000686134295
806 171.667420646477 73.5987300475032
807 186.091575362332 94.9881517199533
808 182.329117109423 80.583269113552
809 174.225887981779 91.5508966697852
810 175.34956824351 85.2905296931242
811 181.402051817035 111.681956310888
812 171.288779332401 66.105268861548
813 182.372576941613 70.9160762820788
814 176.897305282178 60.9866768593468
815 176.431109861059 81.0369838485863
816 181.063295073836 92.4234428747622
817 184.21048368182 84.4171681416519
818 179.107913671314 66.2339680621988
819 177.492932698408 82.3731929655465
820 173.739373442955 72.1743318242216
821 166.969187403953 71.5350337565384
822 177.002405703384 88.7202679285265
823 178.924996677014 73.7650000387158
824 188.267342400562 90.4983633590202
825 173.314306790226 79.6897556187412
826 170.676157448073 69.3556529946511
827 180.696335619734 68.6535091592717
828 191.36588083485 81.7461518595807
829 176.881856319769 100.231964976268
830 164.056263508375 68.7510794534784
831 183.527794068348 81.3155283903237
832 184.75263731702 76.7115167956594
833 179.174475984349 75.2498019826869
